row_index,customerID,churn,split
3482,2828-SLQPF,0,development
3483,4465-VDKIQ,0,development
3484,2921-XWDJH,0,development
3485,6221-AVQYL,1,development
3486,2558-BUOZZ,0,development
3487,9257-AZMTZ,0,development
3488,0003-MKNFE,0,holdout
3489,0975-UYDTX,0,development
3490,7743-EXURX,1,development
3491,4682-BLBUC,0,development
3492,0975-VOOVL,0,development
3493,5968-VXZLG,0,development
3494,5569-KGJHX,1,development
3495,4988-IQIGL,1,development
3496,5201-FRKKS,0,development
3497,9799-CAYJJ,0,development
3498,7730-IUTDZ,1,development
3499,0426-TIRNE,1,development
3500,5443-SCMKX,0,development
3501,8295-KMENE,0,development
3502,6738-ISCBM,0,holdout
3503,9821-BESNZ,0,development
3504,3678-MNGZX,0,development
3505,1335-NTIUC,0,development
3506,2916-BQZLN,0,development
3507,4558-CGYCZ,0,development
3508,2368-GAKKQ,0,development
3509,8710-YGLWG,0,development
3510,3199-XGZCY,0,development
3511,3785-KTYSH,0,holdout
3512,6814-ZPWFQ,0,development
3513,4063-EIKNQ,0,development
3514,6993-YCOBK,0,development
3515,5206-HPJKM,0,holdout
3516,7587-RZNME,1,development
3517,0748-RDGGM,1,development
3518,8393-JMVMB,0,development
3519,5019-GQVCR,0,development
3520,6036-TTFYU,0,holdout
3521,2550-AEVRU,0,development
3522,0969-RGKCU,0,development
3523,0378-CJKPV,0,holdout
3524,4706-AXVKM,1,development
3525,5889-JTMUL,1,development
3526,9026-RNUJS,1,holdout
3527,3746-EUBYR,1,holdout
3528,2332-EFBJY,1,development
3529,2880-FPNAE,0,development
3530,1703-MGIAB,0,development
3531,4311-QTTAI,0,development
3532,9474-PHLYD,1,holdout
3533,4318-RAJVY,0,development
3534,2165-VOEGB,1,development
3535,3612-YUNGG,0,development
3536,2254-DLXRI,0,development
3537,5062-CJJKH,0,development
3538,9028-LIHRP,0,development
3539,2219-MVUSO,1,development
3540,1053-MXTTK,0,holdout
3541,1530-ZTDOZ,0,development
3542,1301-LOPVR,0,development
3543,0853-TWRVK,0,development
3544,8914-RBTSB,1,development
3545,6212-ATMLK,0,holdout
3546,8200-LGKSR,0,development
3547,1568-BEKZM,0,development
3548,0670-ANMUU,0,development
3549,6897-RWMUB,0,holdout
3550,0963-ZBDRN,1,development
3551,7594-RQHXR,1,development
3552,6999-CHVCF,0,development
3553,6134-KWTBV,0,development
3554,1077-HUUJM,0,development
3555,6331-EWIEB,1,holdout
3556,0895-LNKRC,0,development
3557,2045-BMBTJ,0,development
3558,8417-GSODA,0,development
3559,5171-EPLKN,0,development
3560,4452-QIIEB,0,development
3561,5998-VVEJY,1,development
3562,1624-NALOJ,1,development
3563,6741-EGCBI,0,development
3564,7820-ZYGNY,0,development
3565,4317-VTEOA,1,development
3566,9677-AVKED,0,development
3567,1670-SVOWZ,1,development
3568,2227-JRSJX,0,development
3569,9847-HNVGP,0,development
3570,6696-YDAYZ,0,development
3571,8980-WQFWL,0,development
3572,1730-ZMAME,0,holdout
3573,6506-EYCNH,0,development
3574,4634-JLRJT,0,development
3575,9501-UKKNL,0,holdout
3576,2560-QTSBS,0,development
3577,7541-YLXCL,1,development
3578,4795-WRNVT,0,development
3579,6080-TCMYC,0,development
3580,0260-ZDLGK,1,development
3581,7860-UXCRM,0,development
3582,6357-JJPQT,0,development
3583,2292-XQWSV,0,development
3584,9552-TGUZV,0,development
3585,5913-INRQV,0,holdout
3586,8722-NGNBH,1,development
3587,6210-KBBPI,1,development
3588,9643-YBLUR,0,development
3589,8734-FNWVH,0,holdout
3590,9447-YPTBX,0,development
3591,0133-BMFZO,1,holdout
3592,6128-CZOMY,1,development
3593,9540-JYROE,1,development
3594,9026-LHEVG,0,development
3595,2260-USTRB,1,development
3596,3656-TKRVZ,1,development
3597,7011-CVEUC,0,development
3598,6185-TASNN,0,development
3599,7925-PNRGI,0,development
3600,8623-TMRBY,1,development
3601,1552-CZCLL,0,holdout
3602,3038-PQIUY,0,development
3603,1501-SGHBW,1,development
3604,9313-CDOGY,0,holdout
3605,8148-BPLZQ,0,development
3606,2623-DRYAM,0,development
3607,9987-LUTYD,0,holdout
3608,3208-YPIOE,1,development
3609,4488-KQFDT,0,development
3610,2612-RANWT,1,development
3611,5693-PIPCS,0,development
3612,0491-KAPQG,0,development
3613,1925-LFCZZ,0,development
3614,8039-EQPIM,0,development
3615,6900-PXRMS,1,development
3616,8707-RMEZH,0,development
3617,3346-BRMIS,1,holdout
3618,3209-ZPKFI,0,development
3619,6479-VDGRK,0,development
3620,9373-WSLOY,0,development
3621,2933-FILNV,1,holdout
3622,3569-JFODW,0,development
3623,9819-FBNSV,0,development
3624,9544-PYPSJ,0,development
3625,1591-XWLGB,0,development
3626,0396-UKGAI,0,development
3627,3243-ZHOHY,0,holdout
3628,5186-EJEGL,0,holdout
3629,7527-QNRUS,0,development
3630,9986-BONCE,1,development
3631,2722-JMONI,1,development
3632,2203-GHNWN,0,development
3633,3878-AVSOQ,0,holdout
3634,3258-SYSWS,0,development
3635,5296-PSYVW,0,holdout
3636,6319-QSUSR,0,development
3637,4083-EUGRJ,1,development
3638,7579-OOPEC,1,development
3639,0512-FLFDW,0,development
3640,1771-OADNZ,1,holdout
3641,0487-CRLZF,0,development
3642,2107-FBPTK,0,development
3643,9451-WLYRI,0,development
3644,8219-VYBVI,0,development
3645,1991-VOPLL,0,holdout
3646,9738-QLWTP,0,development
3647,1016-DJTSV,0,development
3648,9419-IPPBE,0,holdout
3649,0174-QRVVY,0,development
3650,5699-BNCAS,0,development
3651,2900-PHPLN,0,development
3652,0612-RTZZA,1,holdout
3653,8106-GWQOK,0,development
3654,8751-EDEKA,0,development
3655,6878-GGDWG,0,development
3656,4039-PIMHX,0,development
3657,8450-LUGUK,0,development
3658,3604-WLABM,0,development
3659,0795-GMVQO,0,development
3660,2259-OUUSZ,0,development
3661,1142-IHLOO,0,holdout
3662,6410-LEFEN,1,holdout
3663,4633-MKHYU,0,development
3664,6257-RJOHI,0,development
3665,1545-JFUML,0,development
3666,3194-ORPIK,1,development
3667,7826-VVKWT,0,development
3668,1353-GHZOS,0,development
3669,2587-EKXTS,0,development
3670,5442-BXVND,0,holdout
3671,8816-VXNZD,1,holdout
3672,9378-FXTIZ,1,holdout
3673,1723-HKXJQ,1,development
3674,7825-GKXMW,1,development
3675,9753-OYLBX,0,development
3676,2364-UFROM,0,development
3677,6656-JWRQX,0,development
3678,6473-ULUHT,0,development
3679,1240-KNSEZ,1,holdout
3680,0836-SEYLU,1,development
3681,4433-JCGCG,1,holdout
3682,3716-BDVDB,1,development
3683,7688-AWMDX,0,holdout
3684,2842-BCQGE,0,development
3685,7244-QWYHG,0,holdout
3686,5899-MQZZL,1,development
3687,6849-OYAMU,1,development
3688,5312-UXESG,0,development
3689,9488-HGMJH,1,development
3690,6038-GCYEC,1,development
3691,2150-WLKUW,0,development
3692,7159-FVYPK,0,development
3693,7032-LMBHI,0,development
3694,1150-WFARN,1,development
3695,6088-BXMRG,0,development
3696,3144-AUDBS,1,holdout
3697,4821-SJHJV,0,holdout
3698,7346-MEDWM,0,development
3699,1137-DGOWI,0,development
3700,5616-PRTNT,1,development
3701,3812-LRZIR,0,development
3702,4818-QIUFN,1,development
3703,9483-GCPWE,0,development
3704,4227-OJHAL,0,development
3705,9220-CXRSC,0,development
3706,4993-JCRGJ,0,holdout
3707,9537-JALFH,0,holdout
3708,6698-OXETB,0,development
3709,2103-ZRXFN,0,development
3710,3724-BSCVH,0,holdout
3711,4877-TSOFF,0,development
3712,9209-NWPGU,0,development
3713,6961-VCPMC,1,development
3714,7306-YDSOI,0,development
3715,5288-AHOUP,0,holdout
3716,6688-UZPWD,1,development
3717,0655-YDGFJ,0,holdout
3718,8468-EHYJA,0,development
3719,6823-SIDFQ,0,holdout
3720,1097-FSPVW,0,development
3721,2839-RFSQE,1,holdout
3722,8328-SKJNO,0,holdout
3723,7010-ZMVBF,0,development
3724,5201-CBWYG,0,holdout
3725,0968-GSIKN,1,holdout
3726,1965-DDBWU,1,development
3727,9057-SIHCH,1,development
3728,6352-GIGGQ,0,development
3729,3635-QQRQD,0,development
3730,6771-XWBDM,1,development
3731,2897-DOVND,0,development
3732,3082-YVEKW,0,development
3733,0191-EQUUH,0,development
3734,7134-HBPBS,0,development
3735,3489-HHPFY,0,development
3736,2926-JEJJC,0,holdout
3737,8601-QACRS,1,holdout
3738,4950-BDEUX,0,holdout
3739,5789-LDFXO,0,development
3740,0508-OOLTO,0,holdout
3741,2984-TBYKU,0,development
3742,9822-WMWVG,0,development
3743,2391-SOORI,1,development
3744,9040-KZVWO,0,development
3745,2645-QTLMB,1,development
3746,4806-HIPDW,1,development
3747,1548-ARAGG,0,development
3748,6339-RZCBJ,0,development
3749,4424-TKOPW,1,development
3750,4415-WNGVR,0,development
3751,2522-AHJXR,0,development
3752,0412-UCCNP,0,development
3753,1816-FLZDK,0,development
3754,7096-UCLNH,0,development
3755,8443-ZRDBZ,1,holdout
3756,9136-ALYBR,1,development
3757,4615-PIVVU,0,development
3758,8885-QSQBX,0,development
3759,7479-NITWS,1,development
3760,8617-ENBDS,0,development
3761,9385-NXKDA,0,development
3762,0430-IHCDJ,0,holdout
3763,2959-MJHIC,1,development
3764,6674-KVJHG,0,development
3765,1814-DKOLC,0,development
3766,4201-JMNGR,1,holdout
3767,9351-HXDMR,0,development
3768,3537-HPKQT,0,development
3769,2129-ALKBS,0,development
3770,5821-MMEIL,0,development
3771,5960-WPXQM,1,development
3772,0684-AOSIH,1,holdout
3773,8260-NGFNY,1,development
3774,1309-XGFSN,0,development
3775,1866-RZZQS,1,development
3776,6968-URWQU,0,development
3777,4742-TXUEX,0,development
3778,9631-XEYKE,0,holdout
3779,8631-NBHFZ,1,development
3780,1335-MXCSE,0,holdout
3781,8873-TMKGR,0,development
3782,8800-JOOCF,0,development
3783,1469-LBJQJ,0,holdout
3784,4958-XCBDQ,1,development
3785,8337-UPOAQ,1,development
3786,0064-YIJGF,0,development
3787,2386-OWURY,0,development
3788,1725-IQNIY,1,development
3789,0310-VQXAM,0,development
3790,6598-RFFVI,1,development
3791,3453-RTHJQ,0,holdout
3792,6712-OAWRH,1,development
3793,6278-FEPBZ,0,development
3794,4280-DLSHD,0,development
3795,1508-DFXCU,0,development
3796,8614-VGMMV,1,development
3797,7868-BGSZA,0,development
3798,2800-QQUSO,0,development
3799,2930-UOTMB,1,development
3800,7973-DZRKH,0,development
3801,5914-DVBWJ,1,development
3802,7698-YFGEZ,0,development
3803,2533-QVMSK,1,development
3804,9773-PEQBZ,0,development
3805,8644-XLFBW,1,development
3806,0650-BWOZN,0,holdout
3807,8625-AZYZY,1,holdout
3808,7785-RDVIG,0,development
3809,9602-WCXPI,0,development
3810,2903-YYTBW,0,development
3811,3620-MWJNE,0,development
3812,8573-JGCZW,0,development
3813,6837-HAEVO,0,development
3814,6701-YVNQG,0,development
3815,9306-CPCBC,1,development
3816,4304-XUMGI,0,development
3817,9504-YAZWB,0,development
3818,8819-ZBYNA,0,holdout
3819,6174-NRBTZ,0,development
3820,9481-IEBZY,0,development
3821,1833-VGRUM,1,development
3822,6137-NICCO,0,development
3823,9065-ZCPQX,0,development
3824,6402-EJMWF,0,development
3825,3620-EHIMZ,0,development
3826,3213-VVOLG,0,development
3827,6870-ECSHE,0,development
3828,8747-UDCOI,0,development
3829,8374-XGEJJ,1,holdout
3830,2656-TABEH,1,development
3831,6946-LMSQS,1,holdout
3832,4626-OZDTJ,0,development
3833,9169-BSVIN,0,development
3834,2325-ZUSFD,1,development
3835,8194-PEEBY,0,development
3836,6872-HXFNF,0,development
3837,3932-CMDTD,1,development
3838,7714-YXSMB,0,development
3839,8387-UGUSU,0,holdout
3840,1080-BWSYE,0,development
3841,4039-HEUNW,1,development
3842,1194-HVAIF,0,development
3843,0812-WUPTB,1,development
3844,3594-UVONA,1,development
3845,0004-TLHLJ,1,development
3846,1767-TGTKO,0,holdout
3847,8439-LTUGF,0,development
3848,8805-JNRAZ,0,development
3849,5089-IFSDP,1,development
3850,6418-HNFED,0,development
3851,0206-OYVOC,0,development
3852,7291-CDTMJ,0,development
3853,7128-GGCNO,0,development
3854,0237-YFUTL,0,development
3855,7691-KGKGP,0,development
3856,6710-HSJRD,0,holdout
3857,3675-EQOZA,0,holdout
3858,0840-DCNZE,0,holdout
3859,1732-FEKLD,0,development
3860,9862-KJTYK,0,development
3861,0479-HMSWA,0,development
3862,5854-KSRBJ,0,development
3863,0365-BZUWY,0,holdout
3864,4817-VYYWS,1,development
3865,5701-SVCWR,0,development
3866,3129-AAQOU,0,development
3867,4922-CVPDX,0,development
3868,1396-QWFBJ,1,holdout
3869,1357-BIJKI,0,development
3870,1099-BTKWT,0,development
3871,5299-SJCZT,1,development
3872,2018-PZKMU,0,development
3873,7340-KEFQE,0,holdout
3874,4570-QHXHL,0,development
3875,2403-BCASL,1,development
3876,7392-YYPYJ,0,development
3877,2898-LSJGD,1,development
3878,2223-GDSHL,0,development
3879,7359-PTSXY,1,development
3880,9470-RTWDV,0,development
3881,2176-OSJUV,0,development
3882,9348-YVOMK,0,development
3883,8104-OSKWT,0,development
3884,4521-YEEHE,0,holdout
3885,4090-KPJIP,0,development
3886,3786-WOVKF,0,development
3887,4503-BDXBD,1,holdout
3888,6086-ESGRL,1,development
3889,2592-HODOV,0,development
3890,3886-CERTZ,1,development
3891,7995-ZHHNZ,0,development
3892,3824-RHKVR,0,development
3893,5816-SCGFC,0,development
3894,5989-AXPUC,0,holdout
3895,4979-HPRFL,0,development
3896,8590-OHDIW,0,development
3897,8015-IHCGW,0,development
3898,2332-TODQS,0,holdout
3899,9278-VZKCD,0,development
3900,8008-OTEZX,0,development
3901,2773-OVBPK,0,development
3902,5999-LCXAO,0,development
3903,5206-XZZQI,0,holdout
3904,4803-LBYPN,0,holdout
3905,5759-RCVCB,1,development
3906,6372-RFVNS,1,development
3907,2139-FQHLM,0,holdout
3908,8261-GWDBQ,0,holdout
3909,1093-YSWCA,0,development
3910,8938-UMKPI,1,holdout
3911,0991-BRRFB,1,development
3912,3882-IYOIJ,0,holdout
3913,8749-TZYEC,0,holdout
3914,1755-FZQEC,0,holdout
3915,3115-JPJDD,0,development
3916,5600-KTXFM,0,development
3917,3871-IKPYH,1,holdout
3918,6319-IEJWJ,1,development
3919,9025-AOMKI,1,development
3920,6339-TBELP,0,development
3921,7964-YESJC,0,development
3922,6173-GOLSU,0,holdout
3923,5275-SQEIZ,1,development
3924,7716-YTYHG,1,development
3925,9938-ZREHM,0,holdout
3926,7950-XWOVN,0,holdout
3927,4390-KYULV,1,development
3928,4647-MUZON,0,development
3929,9702-AIUJO,0,development
3930,8849-PRIQJ,0,holdout
3931,8851-RAGOV,0,development
3932,1304-NECVQ,1,development
3933,5396-IZEPB,0,development
3934,1729-VLAZJ,0,development
3935,8285-ABVLB,0,development
3936,0701-TJSEF,0,development
3937,5712-VBOXD,0,development
3938,6629-LADHQ,0,development
3939,8945-GRKHX,1,development
3940,1559-DTODC,0,development
3941,4797-MIWUM,0,development
3942,6959-UWKHF,1,development
3943,8720-RQSBJ,0,development
3944,4537-CIBHB,0,development
3945,3815-SLMEF,1,holdout
3946,5154-VEKBL,1,development
3947,4324-AHJKS,0,development
3948,4355-CVPVS,0,development
3949,4495-LHSSK,0,holdout
3950,5655-JSMZM,1,holdout
3951,5915-ANOEI,0,development
3952,9861-PDSZP,0,development
3953,4505-EXZHB,1,development
3954,7225-CBZPL,0,development
3955,6704-UTUKK,0,development
3956,4587-VVTOX,1,development
3957,2019-HDCZY,0,development
3958,4652-NNHNY,1,development
3959,8788-DOXSU,0,development
3960,7404-JLKQG,0,development
3961,7421-ZLUPA,0,development
3962,8972-HJWNV,1,development
3963,3274-NSDWE,0,development
3964,2632-IVXVF,0,development
3965,3692-JHONH,0,development
3966,8915-NNTRC,0,development
3967,5914-GXMDA,0,development
3968,7463-IFMQU,0,development
3969,2920-RNCEZ,0,development
3970,2541-YGPKE,0,development
3971,8515-OCTJS,1,development
3972,5382-TEMLV,0,development
3973,3441-CGZJH,0,development
3974,9592-ERDKV,0,development
3975,2860-RANUS,1,holdout
3976,5261-QSHQM,1,development
3977,4778-IZARL,0,holdout
3978,0432-CAJZV,0,holdout
3979,7008-LZVOZ,0,development
3980,8868-WOZGU,1,development
3981,1200-TUZHR,0,development
3982,9365-CSLBQ,0,development
3983,1334-FJSVR,1,development
3984,5884-FBCTL,0,development
3985,7130-CTCUS,0,development
3986,6242-FEGFD,0,development
3987,7625-XCQRH,1,development
3988,6194-HBGQN,0,development
3989,7634-WSWDB,0,development
3990,6986-IXNDM,0,development
3991,1731-TVIUK,1,development
3992,2987-BJXIK,0,holdout
3993,9769-TSBZE,0,development
3994,0406-BPDVR,1,development
3995,0618-XWMSS,1,development
3996,1395-WSWXR,0,development
3997,6023-GSSXW,0,holdout
3998,6752-APNJL,0,development
3999,5276-KQWHG,1,holdout
4000,0420-HLGXF,0,development
4001,7446-KQISO,0,development
4002,9823-EALYC,0,development
4003,0582-AVCLN,0,development
4004,5803-NQJZO,0,holdout
4005,2565-JSLRY,1,development
4006,2607-DHDAK,0,development
4007,1073-XXCZD,0,holdout
4008,0743-HRVFF,0,development
4009,4006-HKYHO,0,development
4010,3727-JEZTU,0,development
4011,8143-ETQTI,0,holdout
4012,6689-KXGBO,1,development
4013,9667-TKTVZ,0,development
4014,3657-COGMW,0,development
4015,8570-KLJYJ,0,development
4016,7754-IXRMC,0,holdout
4017,9473-CBZOP,0,development
4018,2969-WGHQO,0,holdout
4019,6615-NGGZJ,1,development
4020,4334-HOWRP,0,development
4021,4255-DDUOU,1,holdout
4022,5863-OOKCL,0,holdout
4023,1686-STUHN,0,development
4024,1329-VHWNP,0,development
4025,2984-MIIZL,1,development
4026,0266-GMEAO,0,development
4027,5590-YRFJT,1,development
4028,5574-NXZIU,0,development
4029,0019-GFNTW,0,development
4030,4256-ZWTZI,0,development
4031,8309-PPCED,0,development
4032,4098-NAUKP,0,development
4033,5196-WPYOW,0,development
4034,4608-LCIMN,0,development
4035,1485-YDHMM,0,development
4036,4054-CUMIA,0,development
4037,0603-TPMIB,0,development
4038,2525-GVKQU,0,development
4039,8161-QYMTT,0,development
4040,9581-GVBXT,0,development
4041,5862-BRIXZ,0,development
4042,5404-GGUKR,0,development
4043,3308-JSGML,0,development
4044,2126-GSEGL,0,holdout
4045,3677-TNKIO,1,development
4046,0440-QEXBZ,0,development
4047,2434-EEVDB,0,development
4048,6762-QVYJO,0,development
4049,6199-IWKGC,0,development
4050,2675-DHUTR,0,development
4051,8152-VETUR,0,development
4052,9667-EQRXU,1,development
4053,7446-YPODE,0,holdout
4054,9522-BNTHX,0,holdout
4055,4676-WLUHT,0,holdout
4056,3329-WDIOK,1,holdout
4057,7980-MHFLQ,0,holdout
4058,2873-ZLIWT,1,holdout
4059,3415-TAILE,1,development
4060,0757-WCUUZ,0,development
4061,1629-DQQVB,0,development
4062,1915-IOFGU,1,development
4063,3045-XETSH,1,development
4064,0374-AACSZ,0,development
4065,7239-HZZCX,1,holdout
4066,4872-VXRIL,0,development
4067,9140-CZQZZ,0,holdout
4068,3423-HHXAO,0,development
4069,9938-TKDGL,0,development
4070,0531-ZZJWQ,0,development
4071,6537-QLGEX,0,development
4072,2688-BHGOG,0,development
4073,7683-CBDKJ,1,development
4074,0946-CLJTI,1,holdout
4075,3160-TYXLT,0,development
4076,1325-USMEC,0,holdout
4077,0916-QOFDP,0,development
4078,0628-CNQRM,1,development
4079,5606-AMZBO,0,holdout
4080,6199-IPCAO,0,development
4081,7665-TOALD,1,development
4082,0112-QWPNC,1,development
4083,0324-BRPCJ,1,development
4084,2777-PHDEI,1,development
4085,5640-CAXOA,0,development
4086,2235-EZAIK,0,development
4087,3847-BAERP,0,development
4088,1196-AMORA,1,development
4089,4282-YMKNA,1,development
4090,1453-RZFON,0,development
4091,8263-OKETD,0,development
4092,0670-KDOMA,0,holdout
4093,2476-YGEFM,0,development
4094,8687-BAFGU,0,development
4095,0641-EVBOJ,0,development
4096,0829-XXPLX,0,development
4097,9974-JFBHQ,0,holdout
4098,5356-RHIPP,1,development
4099,6624-JDRDS,0,development
4100,0608-JDVEC,0,development
4101,9780-FKVVF,0,development
4102,1919-RTPQD,0,development
4103,5214-NLTIT,0,holdout
4104,3345-PBBFH,0,development
4105,5055-BRMNE,0,development
4106,9189-JWSHV,1,development
4107,2190-PHBHR,0,development
4108,2650-GYRYL,0,holdout
4109,0746-JTRFU,1,development
4110,5208-FVQKB,0,development
4111,7184-LRUUR,0,development
4112,6627-CFOSN,0,development
4113,3982-JGSFD,0,development
4114,1574-DYCWE,0,holdout
4115,7247-XOZPB,0,development
4116,2466-FCCPT,0,development
4117,6211-WWLTF,0,development
4118,4826-TZEVA,0,development
4119,6016-NXBNJ,0,development
4120,9138-EFSMO,0,development
4121,0576-WNXXC,1,development
4122,4632-XJMEX,0,development
4123,8910-LEDAG,0,development
4124,3452-GWUIN,0,holdout
4125,2716-GFZOR,0,development
4126,3724-UCSHY,0,development
4127,8626-XHBIE,0,development
4128,4628-CTTLA,1,development
4129,3192-LNKRK,0,development
4130,4439-YRNVD,0,development
4131,2876-VBBBL,1,holdout
4132,6834-NXDCA,1,holdout
4133,2208-UGTGR,0,development
4134,3005-TYFRD,0,development
4135,8670-MEFCP,0,development
4136,3079-BCHLN,0,development
4137,7777-UNYHB,0,development
4138,5597-GLBUC,1,development
4139,7278-CKDNC,0,development
4140,2748-MYRVK,1,development
4141,8450-UYIBU,0,development
4142,2969-VAPYH,0,development
4143,4822-YCXMX,1,holdout
4144,7181-OQCUT,0,holdout
4145,8474-UMLNT,0,development
4146,9821-POOTN,1,development
4147,3836-FZSDJ,0,development
4148,9142-XMYJH,0,development
4149,6559-ILWKJ,1,development
4150,0187-QSXOE,0,development
4151,7733-UDMTP,0,development
4152,2649-HWLYB,0,development
4153,5214-CHIWJ,0,development
4154,4229-CZMLL,1,development
4155,6904-JLBGY,0,holdout
4156,2465-BLLEU,0,development
4157,1685-VAYJF,0,development
4158,8874-EJNSR,0,holdout
4159,6917-YACBP,0,development
4160,5049-MUBWG,0,development
4161,4223-WOZCM,0,development
4162,0769-MURVM,0,development
4163,9253-VIFJQ,0,development
4164,7030-FZTFM,0,holdout
4165,9741-YLNTD,0,development
4166,5917-RYRMG,0,development
4167,5120-ZBLAI,0,development
4168,1194-BHJYC,0,development
4169,3663-MITLP,1,development
4170,0906-QVPMS,0,development
4171,9025-ZRPVR,1,holdout
4172,1905-OEILC,0,development
4173,7858-GTZSP,0,development
4174,3285-UCQVC,1,development
4175,6248-BSHKG,0,development
4176,4685-TFLLS,0,development
4177,3470-BTGQO,0,development
4178,1209-VFFOC,0,development
4179,8224-DWCKX,0,development
4180,5482-PLVPE,1,holdout
4181,4553-DVPZG,0,holdout
4182,4902-OHLSK,1,development
4183,6917-IAYHD,0,holdout
4184,0495-ZBNGW,1,development
4185,8620-RJPZN,0,development
4186,7572-KPVKK,0,development
4187,2642-MAWLJ,0,holdout
4188,2357-COQEK,1,development
4189,7103-ZGVNT,0,development
4190,3737-GCSPV,1,development
4191,2027-WKXMW,0,development
4192,7137-NAXML,0,development
4193,2428-ZMCTB,0,development
4194,2961-VNFKL,0,holdout
4195,1768-HNVGJ,0,development
4196,6963-KQYQB,0,holdout
4197,5934-RMPOV,0,development
4198,1207-BLKSA,0,development
4199,4088-YLDSU,1,holdout
4200,8316-BBQAY,0,development
4201,1166-PQLGG,0,development
4202,3146-JTQHR,0,development
4203,4291-YZODP,0,development
4204,4395-PZMSN,0,development
4205,6427-FEFIG,0,development
4206,0017-IUDMW,0,development
4207,8706-HRADD,0,development
4208,9955-QOPOY,0,development
4209,4385-ZKVNW,0,development
4210,5446-DKWYW,0,development
4211,2034-CGRHZ,1,development
4212,5797-APWZC,1,development
4213,3683-QKIUE,1,development
4214,4228-ZGYUW,1,development
4215,9031-ZVQPT,0,development
4216,2990-IAJSV,0,development
4217,8107-KNCIM,0,development
4218,9027-YFHQJ,0,development
4219,5176-LDKUH,0,holdout
4220,4644-OBGFZ,0,development
4221,7926-IJOOU,0,development
4222,6480-YAGIY,0,development
4223,4029-HPFVY,0,development
4224,7602-DBTOU,0,development
4225,5345-BMKWB,0,holdout
4226,3519-ZKXGG,1,holdout
4227,5457-COLHT,0,holdout
4228,6416-TVAIH,1,development
4229,5451-YHYPW,0,holdout
4230,5108-ADXWO,1,development
4231,7998-WNZEM,0,development
4232,3066-RRJIO,1,development
4233,4664-NJCMS,0,development
4234,0307-BCOPK,0,development
4235,7629-WFGLW,0,development
4236,2542-HYGIQ,0,development
4237,6715-OFDBP,1,development
4238,5016-LIPDW,0,development
4239,6481-LXPWL,0,development
4240,1567-DSCIC,1,development
4241,2150-UWTFY,1,development
4242,6124-ACRHJ,0,development
4243,9362-MWODR,0,development
4244,9975-GPKZU,0,holdout
4245,9625-RZFUK,0,holdout
4246,5153-LXKDT,0,development
4247,5161-UBZXI,0,development
4248,1020-JPQOW,0,holdout
4249,7919-ZODZZ,0,development
4250,0565-JUPYD,0,development
4251,6867-ACCZI,0,development
4252,5939-XAIXZ,0,development
4253,9054-FOWNV,0,development
4254,2683-BPJSO,1,holdout
4255,2157-MXBJS,1,holdout
4256,8207-VVMYB,0,development
4257,9732-EQMWY,0,development
4258,9360-AHGNL,1,holdout
4259,1087-UDSIH,1,development
4260,5269-NRGDP,0,development
4261,6195-MELTI,0,development
4262,5485-WUYWF,1,holdout
4263,2121-JAFOM,0,development
4264,8818-DOPVL,0,holdout
4265,2632-UCGVD,1,development
4266,5445-PZWGX,1,development
4267,1227-UDMZR,0,development
4268,5198-HQAEN,0,development
4269,9170-CCKOU,1,development
4270,2167-FQSTQ,0,development
4271,2819-GWENI,0,development
4272,1043-YCUTE,1,development
4273,3814-MLAXC,1,development
4274,3572-UUHRS,0,development
4275,2692-PFYTJ,0,development
4276,1226-UDFZR,1,holdout
4277,5955-EPOAZ,0,development
4278,6821-JPCDC,0,development
4279,8815-LMFLX,0,development
4280,9135-HSWOC,0,holdout
4281,8582-KRHPJ,0,development
4282,5811-IWXYM,0,development
4283,7044-YAACC,0,development
4284,8189-XRIKE,0,development
4285,1506-YJTYT,0,development
4286,4123-DVHPH,0,development
4287,6425-YQLLO,1,holdout
4288,5442-UTCVD,1,development
4289,2228-BZDEE,0,development
4290,7734-DBOAI,1,development
4291,2789-CZANW,0,holdout
4292,2091-RFFBA,1,holdout
4293,2114-MGINA,1,development
4294,7596-LDUXP,0,development
4295,3740-RLMVT,0,development
4296,4489-SNOJF,1,development
4297,2192-OZITF,0,development
4298,5651-CPDND,0,development
4299,2186-QZEYA,0,holdout
4300,1131-ALZWV,0,development
4301,7729-XBTWX,0,development
4302,9134-WYRVP,0,development
4303,3284-SVCRO,0,development
4304,9732-OUYRN,0,development
4305,0559-CKHUS,0,holdout
4306,2931-SVLTV,0,development
4307,6899-PPEEA,1,holdout
4308,7504-UWHNB,0,development
4309,2582-FFFZR,0,development
4310,8908-NMQTX,0,development
4311,2187-LZGPL,1,holdout
4312,1431-AIDJQ,0,holdout
4313,6288-LBEAR,0,holdout
4314,4597-NUCQV,1,development
4315,9019-QVLZD,1,development
4316,8413-YNHNV,0,development
4317,5808-TOTXO,0,development
4318,4369-NYSCF,0,development
4319,6333-YDVLT,0,development
4320,5324-KTGCG,0,development
4321,5599-HVLTW,0,development
4322,7394-LWLYN,0,development
4323,3707-LRWZD,1,development
4324,6873-UDNLD,0,holdout
4325,2700-LUEVA,0,development
4326,1455-ESIQH,1,development
4327,0958-YHXGP,0,development
4328,1101-SSWAG,0,development
4329,2979-SXESE,1,development
4330,4013-TLDHQ,1,development
4331,5743-KHMNA,0,development
